case,region,hour,load_gwh,effective_generation_gwh,served_gwh,unserved_gwh,curtailed_gwh,storage_charge_input_gwh,storage_discharge_delivered_gwh,storage_conversion_loss_gwh,storage_state_start_gwh,storage_state_end_gwh
dedicated_aether_corridors_dispatch,interior_wind_geothermal,0,1025.495,420.512,420.512,604.983,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,1,1025.495,406.236,406.236,619.259,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,2,1025.495,391.75,391.75,633.745,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,3,1025.495,378.534,378.534,646.961,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,4,1025.495,366.996,366.996,658.499,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,5,1025.495,356.581,356.581,668.913,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,6,1025.495,363.92,363.92,661.575,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,7,1025.495,428.676,428.676,596.818,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,8,1025.495,514.538,514.538,510.957,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,9,1025.495,598.078,598.078,427.416,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,10,1025.495,661.33,661.33,364.165,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,11,1025.495,692.201,692.201,333.294,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,12,1025.495,685.606,685.606,339.889,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,13,1025.495,643.828,643.828,381.667,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,14,1025.495,575.869,575.869,449.626,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,15,1025.495,495.975,495.975,529.519,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,16,1025.495,421.867,421.867,603.628,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,17,1025.495,374.335,374.335,651.16,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,18,1025.495,385.343,385.343,640.151,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,19,1025.495,410.312,410.312,615.182,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,20,1025.495,428.445,428.445,597.05,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,21,1025.495,438.014,438.014,587.48,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,22,1025.495,438.859,438.859,586.635,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,interior_wind_geothermal,23,1025.495,432.265,432.265,593.23,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,0,1245.244,228.402,228.402,1016.841,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,1,1245.244,225.836,225.836,1019.408,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,2,1245.244,222.46,222.46,1022.784,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,3,1245.244,219.097,219.097,1026.146,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,4,1245.244,216.413,216.413,1028.831,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,5,1245.244,214.747,214.747,1030.496,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,6,1245.244,214.056,214.056,1031.188,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,7,1245.244,402.503,402.503,842.74,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,8,1245.244,737.074,737.074,508.17,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,9,1245.244,1108.496,1108.496,136.747,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,10,1245.244,1437.402,1245.244,0.0,0.0,192.158,0.0,16.042,0.0,176.116
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,11,1245.244,1660.749,1245.244,0.0,0.0,415.505,0.0,34.688,176.116,556.933
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,12,1245.244,1737.542,1245.244,0.0,0.0,492.298,0.0,41.099,556.933,1008.132
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,13,1245.244,1654.01,1245.244,0.0,0.0,408.767,0.0,34.126,1008.132,1382.772
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,14,1245.244,1425.412,1245.244,0.0,0.0,180.169,0.0,15.041,1382.772,1547.9
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,15,1245.244,1093.854,1245.244,0.0,0.0,0.0,151.39,13.79,1547.9,1382.72
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,16,1245.244,722.832,1245.244,0.0,0.0,0.0,522.411,47.586,1382.72,812.723
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,17,1245.244,391.415,1136.287,108.956,0.0,0.0,744.873,67.85,812.723,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,18,1245.244,207.904,207.904,1037.34,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,19,1245.244,213.951,213.951,1031.292,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,20,1245.244,219.998,219.998,1025.245,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,21,1245.244,225.04,225.04,1020.204,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,22,1245.244,228.297,228.297,1016.946,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_africa_middle_east_solar,23,1245.244,229.39,229.39,1015.854,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,0,1025.495,307.662,307.662,717.833,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,1,1025.495,301.263,301.263,724.232,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,2,1025.495,293.424,293.424,732.071,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,3,1025.495,285.787,285.787,739.708,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,4,1025.495,279.511,279.511,745.983,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,5,1025.495,275.025,275.025,750.47,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,6,1025.495,290.115,290.115,735.379,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,7,1025.495,440.479,440.479,585.015,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,8,1025.495,654.484,654.484,371.011,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,9,1025.495,874.492,874.492,151.003,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,10,1025.495,1054.613,1025.495,0.0,0.0,29.118,0.0,2.273,0.0,26.846
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,11,1025.495,1160.333,1025.495,0.0,0.0,134.838,0.0,10.524,26.846,151.16
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,12,1025.495,1172.216,1025.495,0.0,0.0,146.722,0.0,11.451,151.16,286.431
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,13,1025.495,1088.358,1025.495,0.0,0.0,62.863,0.0,4.906,286.431,344.388
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,14,1025.495,924.461,1025.495,0.0,0.0,0.0,101.034,8.553,344.388,234.802
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,15,1025.495,711.492,927.968,97.526,0.0,0.0,216.477,18.325,234.802,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,16,1025.495,491.723,491.723,533.772,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,17,1025.495,315.91,315.91,709.584,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,18,1025.495,263.12,263.12,762.375,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,19,1025.495,278.394,278.394,747.101,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,20,1025.495,292.508,292.508,732.987,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,21,1025.495,303.394,303.394,722.101,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,22,1025.495,309.669,309.669,715.826,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,australia_pacific_mineral_corridor,23,1025.495,310.907,310.907,714.588,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,0,878.995,453.698,453.698,425.297,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,1,878.995,436.994,436.994,442.002,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,2,878.995,421.44,421.44,457.556,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,3,878.995,407.557,407.557,471.438,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,4,878.995,394.819,394.819,484.176,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,5,878.995,382.081,382.081,496.914,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,6,878.995,368.199,368.199,510.797,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,7,878.995,375.982,375.982,503.013,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,8,878.995,400.701,400.701,478.294,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,9,878.995,430.58,430.58,448.415,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,10,878.995,458.42,458.42,420.575,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,11,878.995,479.327,479.327,399.668,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,12,878.995,490.679,490.679,388.316,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,13,878.995,492.065,492.065,386.93,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,14,878.995,485.041,485.041,393.955,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,15,878.995,472.755,472.755,406.241,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,16,878.995,459.58,459.58,419.415,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,17,878.995,451.039,451.039,427.956,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,18,878.995,456.331,456.331,422.664,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,19,878.995,477.283,477.283,401.713,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,20,878.995,488.59,488.59,390.406,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,21,878.995,490.021,490.021,388.975,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,22,878.995,482.951,482.951,396.044,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,north_sea_europe_firm_wind,23,878.995,469.876,469.876,409.119,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,south_america_hydro_biomass,0,878.995,222.338,222.338,656.657,0.0,0.0,0.0,0.0,0.0,0.0
dedicated_aether_corridors_dispatch,south_america_hydro_biomass,1,878.995,219.496,219.496,659.499,0.0,0.0,0.0,0.0,0.0,0.0
